cost_x	cost_y	X0	Y0	Rel_dens
0.05	0.01	0.1	0.3	1.1000775997708775e10
0.05	0.01	0.1	0.4	1.0884601755307894e10
0.05	0.01	0.1	0.5	1.0669978796471525e10
0.05	0.01	0.1	0.6	1.0372655481767824e10
0.05	0.01	0.1	0.7	9.998669736709698e9
0.05	0.01	0.1	0.8	9.552999660023645e9
0.05	0.01	0.1	0.9	9.034353161742168e9
0.05	0.01	0.1	1.0	8.445707693178484e9
0.05	0.01	0.2	0.0	9.274557041050642e9
0.05	0.01	0.2	0.1	1.057104930795885e10
0.05	0.01	0.2	0.2	1.1015748178606619e10
0.05	0.01	0.2	0.3	1.1082474345507938e10
0.05	0.01	0.2	0.4	1.0967317488174889e10
0.05	0.01	0.2	0.5	1.074476714053698e10
0.05	0.01	0.2	0.6	1.043598556937838e10
0.05	0.01	0.2	0.7	1.0051670797560114e10
0.05	0.01	0.2	0.8	9.596301483521023e9
0.05	0.01	0.2	0.9	9.074256902597292e9
0.05	0.01	0.2	1.0	8.479071114281891e9
0.05	0.01	0.3	0.0	9.417256191595928e9
0.05	0.01	0.3	0.1	1.034174251968196e10
0.05	0.01	0.3	0.2	1.0813581282890448e10
0.05	0.01	0.3	0.3	1.0958432898196533e10
0.05	0.01	0.3	0.4	1.0892915366656525e10
0.05	0.01	0.3	0.5	1.0690209271625427e10
0.05	0.01	0.3	0.6	1.0388172912539326e10
0.05	0.01	0.3	0.7	1.0005784832507385e10
0.05	0.01	0.3	0.8	9.549193250590082e9
0.05	0.01	0.3	0.9	9.023151987145988e9
0.05	0.01	0.3	1.0	8.428205787911715e9
0.05	0.01	0.4	0.0	9.315312277348936e9
0.05	0.01	0.4	0.1	1.0055774471116e10
0.05	0.01	0.4	0.2	1.0500679274944519e10
0.05	0.01	0.4	0.3	1.0691440924575207e10
0.05	0.01	0.4	0.4	1.0678637443505697e10
0.05	0.01	0.4	0.5	1.051206796604403e10
0.05	0.01	0.4	0.6	1.0229851402612429e10
0.05	0.01	0.4	0.7	9.858782781750793e9
0.05	0.01	0.4	0.8	9.408109718302881e9
0.05	0.01	0.4	0.9	8.884819023136677e9
0.05	0.01	0.4	1.0	8.293343824173403e9
0.05	0.01	0.5	0.0	9.099425859049633e9
0.05	0.01	0.5	0.1	9.717008829009504e9
0.05	0.01	0.5	0.2	1.012370790373033e10
0.05	0.01	0.5	0.3	1.032589043160862e10
0.05	0.01	0.5	0.4	1.0348478208797787e10
0.05	0.01	0.5	0.5	1.022094886929927e10
0.05	0.01	0.5	0.6	9.967004553029999e9
0.05	0.01	0.5	0.7	9.614853125087439e9
0.05	0.01	0.5	0.8	9.176490576248032e9
0.05	0.01	0.5	0.9	8.661869740044943e9
0.05	0.01	0.5	1.0	8.074427751115669e9
0.05	0.01	0.6	0.0	8.791975912356428e9
0.05	0.01	0.6	0.1	9.32847196754597e9
0.05	0.01	0.6	0.2	9.69580879531115e9
0.05	0.01	0.6	0.3	9.89252650906477e9
0.05	0.01	0.6	0.4	9.932260532863237e9
0.05	0.01	0.6	0.5	9.83522648535487e9
0.05	0.01	0.6	0.6	9.609087812250515e9
0.05	0.01	0.6	0.7	9.278289603176138e9
0.05	0.01	0.6	0.8	8.854603027454918e9
0.05	0.01	0.6	0.9	8.351535005597551e9
0.05	0.01	0.6	1.0	7.774455111471057e9
0.05	0.01	0.7	0.0	8.4078946193252325e9
0.05	0.01	0.7	0.1	8.88459951703407e9
0.05	0.01	0.7	0.2	9.207997904393665e9
0.05	0.01	0.7	0.3	9.396062168251335e9
0.05	0.01	0.7	0.4	9.450483828001509e9
0.05	0.01	0.7	0.5	9.367206215540432e9
0.05	0.01	0.7	0.6	9.160057933947287e9
0.05	0.01	0.7	0.7	8.858585819030888e9
0.05	0.01	0.7	0.8	8.449563642574018e9
0.05	0.01	0.7	0.9	7.9592043340547905e9
0.05	0.01	0.7	1.0	7.392641522872917e9
0.05	0.01	0.8	0.0	7.956855041014931e9
0.05	0.01	0.8	0.1	8.382782703802372e9
0.05	0.01	0.8	0.2	8.68159712755974e9
0.05	0.01	0.8	0.3	8.845692148424456e9
0.05	0.01	0.8	0.4	8.899979404098537e9
0.05	0.01	0.8	0.5	8.829064550749077e9
0.05	0.01	0.8	0.6	8.636425957334698e9
0.05	0.01	0.8	0.7	8.351920165508774e9
0.05	0.01	0.8	0.8	7.959462297907957e9
0.05	0.01	0.8	0.9	7.485321309901132e9
0.05	0.01	0.8	1.0	6.931803757712902e9
0.05	0.01	0.9	0.0	7.439152610185295e9
0.05	0.01	0.9	0.1	7.816654714025916e9
0.05	0.01	0.9	0.2	8.088526753710415e9
0.05	0.01	0.9	0.3	8.237646615356391e9
0.05	0.01	0.9	0.4	8.281478389388509e9
0.05	0.01	0.9	0.5	8.217374305278442e9
0.05	0.01	0.9	0.6	8.039007550998623e9
0.05	0.01	0.9	0.7	7.767055832537861e9
0.05	0.01	0.9	0.8	7.397491607276829e9
0.05	0.01	0.9	0.9	6.934923662594537e9
0.05	0.01	0.9	1.0	6.394154641561354e9
0.05	0.01	1.0	0.0	6.834538185575948e9
0.05	0.01	1.0	0.1	7.193784346935347e9
0.05	0.01	1.0	0.2	7.447431894461789e9
0.05	0.01	1.0	0.3	7.57810010887166e9
0.05	0.01	1.0	0.4	7.6129179400680065e9
0.05	0.01	1.0	0.5	7.549143248378826e9
0.05	0.01	1.0	0.6	7.378862958595877e9
0.05	0.01	1.0	0.7	7.123025175569553e9
0.05	0.01	1.0	0.8	6.7576009211696005e9
0.05	0.01	1.0	0.9	6.31371529041305e9
0.05	0.01	1.0	1.0	5.795058840644884e9
0.05	0.05	0.0	0.0	-1.0e6
0.05	0.05	0.0	0.1	1.1467573561493698e10
0.05	0.05	0.0	0.2	1.1613744182081802e10
0.05	0.05	0.0	0.3	1.1542561630287502e10
0.05	0.05	0.0	0.4	1.1365282233381947e10
0.05	0.05	0.0	0.5	1.1118462150264933e10
0.05	0.05	0.0	0.6	1.0786114444254887e10
0.05	0.05	0.0	0.7	1.037728617776762e10
0.05	0.05	0.0	0.8	9.902722716835714e9
0.05	0.05	0.0	0.9	9.369004003350828e9
0.05	0.05	0.0	1.0	8.757711304173489e9
0.05	0.05	0.1	0.0	1.197202436648049e10
0.05	0.05	0.1	0.1	1.2160769202253254e10
0.05	0.05	0.1	0.2	1.2074555964996637e10
0.05	0.05	0.1	0.3	1.1891544662884413e10
0.05	0.05	0.1	0.4	1.1651966296677017e10
0.05	0.05	0.1	0.5	1.1341051420950853e10
0.05	0.05	0.1	0.6	1.0973375642346977e10
0.05	0.05	0.1	0.7	1.0558237703704464e10
0.05	0.05	0.1	0.8	1.0058567172844822e10
0.05	0.05	0.1	0.9	9.512392390151327e9
0.05	0.05	0.1	1.0	8.898188222449324e9
0.05	0.05	0.2	0.0	1.2145297049676712e10
0.05	0.05	0.2	0.1	1.2269104779531769e10
0.05	0.05	0.2	0.2	1.2210333920704964e10
0.05	0.05	0.2	0.3	1.2034256967404467e10
0.05	0.05	0.2	0.4	1.1778248805156956e10
0.05	0.05	0.2	0.5	1.1459810746139452e10
0.05	0.05	0.2	0.6	1.1068318168486004e10
0.05	0.05	0.2	0.7	1.0630150184265102e10
0.05	0.05	0.2	0.8	1.0121559097618263e10
0.05	0.05	0.2	0.9	9.563710114190035e9
0.05	0.05	0.2	1.0	8.941044240519718e9
0.05	0.05	0.3	0.0	1.210546140311697e10
0.05	0.05	0.3	0.1	1.2197798777807928e10
0.05	0.05	0.3	0.2	1.2164633939854267e10
0.05	0.05	0.3	0.3	1.2011346095824387e10
0.05	0.05	0.3	0.4	1.176570993146051e10
0.05	0.05	0.3	0.5	1.1446586634774418e10
0.05	0.05	0.3	0.6	1.1059586971318743e10
0.05	0.05	0.3	0.7	1.0613679054281046e10
0.05	0.05	0.3	0.8	1.0108964169458057e10
0.05	0.05	0.3	0.9	9.541270606188904e9
0.05	0.05	0.3	1.0	8.916528236388752e9
0.05	0.05	0.4	0.0	1.1956740336808222e10
0.05	0.05	0.4	0.1	1.2026652589942253e10
0.05	0.05	0.4	0.2	1.199185036569088e10
0.05	0.05	0.4	0.3	1.186102046362768e10
0.05	0.05	0.4	0.4	1.1633993952585373e10
0.05	0.05	0.4	0.5	1.1327177609405884e10
0.05	0.05	0.4	0.6	1.094781819205375e10
0.05	0.05	0.4	0.7	1.0503443698192518e10
0.05	0.05	0.4	0.8	9.99090128379443e9
0.05	0.05	0.4	0.9	9.431774204662361e9
0.05	0.05	0.4	1.0	8.788934560052261e9
0.05	0.05	0.5	0.0	1.17189467298554e10
0.05	0.05	0.5	0.1	1.177534770404559e10
0.05	0.05	0.5	0.2	1.173855006855009e10
0.05	0.05	0.5	0.3	1.161678889643853e10
0.05	0.05	0.5	0.4	1.1401201955339008e10
0.05	0.05	0.5	0.5	1.1107288325752579e10
0.05	0.05	0.5	0.6	1.0738831260305391e10
0.05	0.05	0.5	0.7	1.0300067236181496e10
0.05	0.05	0.5	0.8	9.79476894337157e9
0.05	0.05	0.5	0.9	9.231465916421415e9
0.05	0.05	0.5	1.0	8.602662510430325e9
0.05	0.05	0.6	0.0	1.14026302178868e10
0.05	0.05	0.6	0.1	1.1451728159975206e10
0.05	0.05	0.6	0.2	1.141422366522141e10
0.05	0.05	0.6	0.3	1.1288233342907436e10
0.05	0.05	0.6	0.4	1.1082992494617542e10
0.05	0.05	0.6	0.5	1.0805227316601242e10
0.05	0.05	0.6	0.6	1.0442572624287071e10
0.05	0.05	0.6	0.7	1.0011720447389547e10
0.05	0.05	0.6	0.8	9.509674813144989e9
0.05	0.05	0.6	0.9	8.951028447141068e9
0.05	0.05	0.6	1.0	8.318986374862826e9
0.05	0.05	0.7	0.0	1.1014146153550623e10
0.05	0.05	0.7	0.1	1.1057236189018183e10
0.05	0.05	0.7	0.2	1.1014149244838932e10
0.05	0.05	0.7	0.3	1.0894539495441298e10
0.05	0.05	0.7	0.4	1.0700932613704044e10
0.05	0.05	0.7	0.5	1.0418824326901102e10
0.05	0.05	0.7	0.6	1.0063630911845058e10
0.05	0.05	0.7	0.7	9.647274171900248e9
0.05	0.05	0.7	0.8	9.149374364248344e9
0.05	0.05	0.7	0.9	8.593122330557327e9
0.05	0.05	0.7	1.0	7.965330127581933e9
0.05	0.05	0.8	0.0	1.0560875744774706e10
0.05	0.05	0.8	0.1	1.0597289563182564e10
0.05	0.05	0.8	0.2	1.0558624304968502e10
0.05	0.05	0.8	0.3	1.0430353832971579e10
0.05	0.05	0.8	0.4	1.0236899822749483e10
0.05	0.05	0.8	0.5	9.965946206508244e9
0.05	0.05	0.8	0.6	9.614344793000381e9
0.05	0.05	0.8	0.7	9.202854648297714e9
0.05	0.05	0.8	0.8	8.712609082933943e9
0.05	0.05	0.8	0.9	8.160749252971567e9
0.05	0.05	0.8	1.0	7.540881852760233e9
0.05	0.05	0.9	0.0	1.0042119972134197e10
0.05	0.05	0.9	0.1	1.006473488442559e10
0.05	0.05	0.9	0.2	1.0023409045128075e10
0.05	0.05	0.9	0.3	9.89744392765306e9
0.05	0.05	0.9	0.4	9.704115464437092e9
0.05	0.05	0.9	0.5	9.43389435028228e9
0.05	0.05	0.9	0.6	9.09287962126537e9
0.05	0.05	0.9	0.7	8.6814656700251e9
0.05	0.05	0.9	0.8	8.201408227878374e9
0.05	0.05	0.9	0.9	7.653723725770322e9
0.05	0.05	0.9	1.0	7.041187351618701e9
0.05	0.05	1.0	0.0	9.441303158975304e9
0.05	0.05	1.0	0.1	9.473832826674732e9
0.05	0.05	1.0	0.2	9.43099814917698e9
0.05	0.05	1.0	0.3	9.30369944966777e9
0.05	0.05	1.0	0.4	9.109068883974865e9
0.05	0.05	1.0	0.5	8.84534110294363e9
0.05	0.05	1.0	0.6	8.505886233685111e9
0.05	0.05	1.0	0.7	8.10761266670369e9
0.05	0.05	1.0	0.8	7.620286724108599e9
0.05	0.05	1.0	0.9	7.07834146022172e9
0.05	0.05	1.0	1.0	6.485975511765961e9
0.05	0.09	0.0	0.0	-1.0e6
0.05	0.09	0.0	0.1	1.174782907991697e10
0.05	0.09	0.0	0.2	1.1823377643737158e10
0.05	0.09	0.0	0.3	1.1724595295412434e10
0.05	0.09	0.0	0.4	1.153303966603566e10
0.05	0.09	0.0	0.5	1.1263027204090977e10
0.05	0.09	0.0	0.6	1.0938929795690475e10
0.05	0.09	0.0	0.7	1.052192460642004e10
0.05	0.09	0.0	0.8	1.0042936262739712e10
0.05	0.09	0.0	0.9	9.509451096114054e9
0.05	0.09	0.0	1.0	8.893627875467669e9
0.05	0.09	0.1	0.0	1.2347844006323927e10
0.05	0.09	0.1	0.1	1.2406267353960844e10
0.05	0.09	0.1	0.2	1.2274245380511187e10
0.05	0.09	0.1	0.3	1.2073600648121965e10
0.05	0.09	0.1	0.4	1.1815692123216902e10
0.05	0.09	0.1	0.5	1.1504365808141205e10
0.05	0.09	0.1	0.6	1.113445772052258e10
0.05	0.09	0.1	0.7	1.0706988077000458e10
0.05	0.09	0.1	0.8	1.0194996799138083e10
0.05	0.09	0.1	0.9	9.637252414547161e9
0.05	0.09	0.1	1.0	9.037413234543692e9
0.05	0.09	0.2	0.0	1.2488631980330936e10
0.05	0.09	0.2	0.1	1.2520549619912188e10
0.05	0.09	0.2	0.2	1.241545443511246e10
0.05	0.09	0.2	0.3	1.2219120947813229e10
0.05	0.09	0.2	0.4	1.1945200158817982e10
0.05	0.09	0.2	0.5	1.1611561799733437e10
0.05	0.09	0.2	0.6	1.1227986554378332e10
0.05	0.09	0.2	0.7	1.0784022215354658e10
0.05	0.09	0.2	0.8	1.0268782416234962e10
0.05	0.09	0.2	0.9	9.696186481059338e9
0.05	0.09	0.2	1.0	9.074611193775408e9
0.05	0.09	0.3	0.0	1.2432808735001762e10
0.05	0.09	0.3	0.1	1.2456495860695084e10
0.05	0.09	0.3	0.2	1.2380408025128471e10
0.05	0.09	0.3	0.3	1.2194889007212042e10
0.05	0.09	0.3	0.4	1.1935537087212952e10
0.05	0.09	0.3	0.5	1.1605586902214964e10
0.05	0.09	0.3	0.6	1.1211208496203068e10
0.05	0.09	0.3	0.7	1.0751875042223106e10
0.05	0.09	0.3	0.8	1.0244848393222256e10
0.05	0.09	0.3	0.9	9.667770752878874e9
0.05	0.09	0.3	1.0	9.047022988545734e9
0.05	0.09	0.4	0.0	1.2278126003945913e10
0.05	0.09	0.4	0.1	1.2293022588558622e10
0.05	0.09	0.4	0.2	1.2223786832253296e10
0.05	0.09	0.4	0.3	1.2052081115181522e10
0.05	0.09	0.4	0.4	1.180700023020206e10
0.05	0.09	0.4	0.5	1.1491226578793884e10
0.05	0.09	0.4	0.6	1.1098670090074896e10
0.05	0.09	0.4	0.7	1.0646556235296247e10
0.05	0.09	0.4	0.8	1.0133789992491714e10
0.05	0.09	0.4	0.9	9.549460759667938e9
0.05	0.09	0.4	1.0	8.914399327036072e9
0.05	0.09	0.5	0.0	1.2043300068525833e10
0.05	0.09	0.5	0.1	1.2054095446945322e10
0.05	0.09	0.5	0.2	1.197665286565794e10
0.05	0.09	0.5	0.3	1.1826719623918392e10
0.05	0.09	0.5	0.4	1.1584156942925743e10
0.05	0.09	0.5	0.5	1.1271632995656229e10
0.05	0.09	0.5	0.6	1.08904508616033e10
0.05	0.09	0.5	0.7	1.0445091370089647e10
0.05	0.09	0.5	0.8	9.932395469005627e9
0.05	0.09	0.5	0.9	9.357268115357807e9
0.05	0.09	0.5	1.0	8.727738945465805e9
0.05	0.09	0.6	0.0	1.1724452266428284e10
0.05	0.09	0.6	0.1	1.1727644775873632e10
0.05	0.09	0.6	0.2	1.1660353854916355e10
0.05	0.09	0.6	0.3	1.1504080407684357e10
0.05	0.09	0.6	0.4	1.1283026362582e10
0.05	0.09	0.6	0.5	1.0975008983420765e10
0.05	0.09	0.6	0.6	1.0596372181159195e10
0.05	0.09	0.6	0.7	1.0159727737209244e10
0.05	0.09	0.6	0.8	9.6534777607557e9
0.05	0.09	0.6	0.9	9.081643979549849e9
0.05	0.09	0.6	1.0	8.455917782513239e9
0.05	0.09	0.7	0.0	1.1341417028010672e10
0.05	0.09	0.7	0.1	1.134286845068609e10
0.05	0.09	0.7	0.2	1.1264716915430819e10
0.05	0.09	0.7	0.3	1.1119629963439123e10
0.05	0.09	0.7	0.4	1.0900130227188496e10
0.05	0.09	0.7	0.5	1.0601793097862146e10
0.05	0.09	0.7	0.6	1.0227711863953903e10
0.05	0.09	0.7	0.7	9.797882110386778e9
0.05	0.09	0.7	0.8	9.292339974941063e9
0.05	0.09	0.7	0.9	8.725913343347368e9
0.05	0.09	0.7	1.0	8.099607624381607e9
0.05	0.09	0.8	0.0	1.0888497077345753e10
0.05	0.09	0.8	0.1	1.0889059139873056e10
0.05	0.09	0.8	0.2	1.0816592895009972e10
0.05	0.09	0.8	0.3	1.0665430187785126e10
0.05	0.09	0.8	0.4	1.0442591441245565e10
0.05	0.09	0.8	0.5	1.0161486187948673e10
0.05	0.09	0.8	0.6	9.78047819312647e9
0.05	0.09	0.8	0.7	9.35836560589171e9
0.05	0.09	0.8	0.8	8.863902488140257e9
0.05	0.09	0.8	0.9	8.296073433452355e9
0.05	0.09	0.8	1.0	7.673463891124762e9
0.05	0.09	0.9	0.0	1.0371608895226368e10
0.05	0.09	0.9	0.1	1.0361220188764727e10
0.05	0.09	0.9	0.2	1.0290898010003561e10
0.05	0.09	0.9	0.3	1.0139086985598469e10
0.05	0.09	0.9	0.4	9.924464310574408e9
0.05	0.09	0.9	0.5	9.628541845085178e9
0.05	0.09	0.9	0.6	9.266447207656994e9
0.05	0.09	0.9	0.7	8.852105790287762e9
0.05	0.09	0.9	0.8	8.355093569160932e9
0.05	0.09	0.9	0.9	7.793515485037907e9
0.05	0.09	0.9	1.0	7.183698838180286e9
0.05	0.09	1.0	0.0	9.773721797712193e9
0.05	0.09	1.0	0.1	9.775376234296036e9
0.05	0.09	1.0	0.2	9.704292766490496e9
0.05	0.09	1.0	0.3	9.551295722748838e9
0.05	0.09	1.0	0.4	9.334553575571793e9
0.05	0.09	1.0	0.5	9.051307279835484e9
0.05	0.09	1.0	0.6	8.69267162320395e9
0.05	0.09	1.0	0.7	8.277724148868187e9
0.05	0.09	1.0	0.8	7.778752636801791e9
0.05	0.09	1.0	0.9	7.225207665092996e9
0.05	0.09	1.0	1.0	6.618763472957315e9
0.05	0.1	0.0	0.0	-1.0e6
0.05	0.1	0.0	0.1	1.1786661441342487e10
0.05	0.1	0.0	0.2	1.1853046754170374e10
0.05	0.1	0.0	0.3	1.175459123626723e10
0.05	0.1	0.0	0.4	1.1562252010448856e10
0.05	0.1	0.0	0.5	1.1294510820430784e10
0.05	0.1	0.0	0.6	1.0955507145849184e10
0.05	0.1	0.0	0.7	1.0538414833305405e10
0.05	0.1	0.0	0.8	1.0060910855826778e10
0.05	0.1	0.0	0.9	9.530386681595829e9
0.05	0.1	0.0	1.0	8.91455425542137e9
0.05	0.1	0.1	0.0	1.2404036630469479e10
0.05	0.1	0.1	0.1	1.2439578208605236e10
0.05	0.1	0.1	0.2	1.2303733126528488e10
0.05	0.1	0.1	0.3	1.2101828171504934e10
0.05	0.1	0.1	0.4	1.184491794075504e10
0.05	0.1	0.1	0.5	1.1524646985466274e10
0.05	0.1	0.1	0.6	1.1159777497256495e10
0.05	0.1	0.1	0.7	1.0721004293984373e10
0.05	0.1	0.1	0.8	1.0216224397226513e10
0.05	0.1	0.1	0.9	9.668217082074543e9
0.05	0.1	0.1	1.0	9.057900710399189e9
0.05	0.1	0.2	0.0	1.2533194879368464e10
0.05	0.1	0.2	0.1	1.2550311159537691e10
0.05	0.1	0.2	0.2	1.2444253620698542e10
0.05	0.1	0.2	0.3	1.2243133152609053e10
0.05	0.1	0.2	0.4	1.1971298030615791e10
0.05	0.1	0.2	0.5	1.1639118147803467e10
0.05	0.1	0.2	0.6	1.124273152792725e10
0.05	0.1	0.2	0.7	1.0792670018510971e10
0.05	0.1	0.2	0.8	1.029807461066653e10
0.05	0.1	0.2	0.9	9.714395899972034e9
0.05	0.1	0.2	1.0	9.09023623603155e9
0.05	0.1	0.3	0.0	1.2486973003188303e10
0.05	0.1	0.3	0.1	1.2490767324253252e10
0.05	0.1	0.3	0.2	1.241225321251975e10
0.05	0.1	0.3	0.3	1.2221294736673206e10
0.05	0.1	0.3	0.4	1.1960579764389416e10
0.05	0.1	0.3	0.5	1.162941634663888e10
0.05	0.1	0.3	0.6	1.12377642545257e10
0.05	0.1	0.3	0.7	1.0779976278658216e10
0.05	0.1	0.3	0.8	1.0258943621517038e10
0.05	0.1	0.3	0.9	9.685988158281582e9
0.05	0.1	0.3	1.0	9.075237967319956e9
0.05	0.1	0.4	0.0	1.232271126046404e10
0.05	0.1	0.4	0.1	1.2330002861225245e10
0.05	0.1	0.4	0.2	1.2247778868306892e10
0.05	0.1	0.4	0.3	1.2082454563828743e10
0.05	0.1	0.4	0.4	1.1839499145175524e10
0.05	0.1	0.4	0.5	1.1510487264140743e10
0.05	0.1	0.4	0.6	1.1120910786508806e10
0.05	0.1	0.4	0.7	1.067226872684512e10
0.05	0.1	0.4	0.8	1.0159851772636198e10
0.05	0.1	0.4	0.9	9.576593126596817e9
0.05	0.1	0.4	1.0	8.944097602079615e9
0.05	0.1	0.5	0.0	1.208340264803604e10
0.05	0.1	0.5	0.1	1.2085879813591532e10
0.05	0.1	0.5	0.2	1.2016951031772346e10
0.05	0.1	0.5	0.3	1.1844273046368362e10
0.05	0.1	0.5	0.4	1.1608298500909853e10
0.05	0.1	0.5	0.5	1.1300202356539352e10
0.05	0.1	0.5	0.6	1.0916928633748638e10
0.05	0.1	0.5	0.7	1.0466079903019798e10
0.05	0.1	0.5	0.8	9.955784253165798e9
0.05	0.1	0.5	0.9	9.382184297436987e9
0.05	0.1	0.5	1.0	8.740483262875748e9
0.05	0.1	0.6	0.0	1.1773423586374317e10
0.05	0.1	0.6	0.1	1.1772210937997608e10
0.05	0.1	0.6	0.2	1.1689591113793568e10
0.05	0.1	0.6	0.3	1.1539577645110237e10
0.05	0.1	0.6	0.4	1.1298378014788773e10
0.05	0.1	0.6	0.5	1.1001518299581112e10
0.05	0.1	0.6	0.6	1.0628548407354687e10
0.05	0.1	0.6	0.7	1.0181016571661491e10
0.05	0.1	0.6	0.8	9.673320909196125e9
0.05	0.1	0.6	0.9	9.10449361827248e9
0.05	0.1	0.6	1.0	8.472046920890261e9
0.05	0.1	0.7	0.0	1.1382005244778654e10
0.05	0.1	0.7	0.1	1.1381349972353655e10
0.05	0.1	0.7	0.2	1.130476913037202e10
0.05	0.1	0.7	0.3	1.1148236182575638e10
0.05	0.1	0.7	0.4	1.092103710342698e10
0.05	0.1	0.7	0.5	1.062121237187453e10
0.05	0.1	0.7	0.6	1.024914337557259e10
0.05	0.1	0.7	0.7	9.822749203916195e9
0.05	0.1	0.7	0.8	9.318161762823973e9
0.05	0.1	0.7	0.9	8.749932440163063e9
0.05	0.1	0.7	1.0	8.122099538552461e9
0.05	0.1	0.8	0.0	1.0929333829210775e10
0.05	0.1	0.8	0.1	1.0928695156982138e10
0.05	0.1	0.8	0.2	1.0856170262679363e10
0.05	0.1	0.8	0.3	1.0689999365565952e10
0.05	0.1	0.8	0.4	1.0479521320742722e10
0.05	0.1	0.8	0.5	1.0177189105401157e10
0.05	0.1	0.8	0.6	9.816193770041454e9
0.05	0.1	0.8	0.7	9.378131096420372e9
0.05	0.1	0.8	0.8	8.879150081616615e9
0.05	0.1	0.8	0.9	8.325314801318308e9
0.05	0.1	0.8	1.0	7.692761281771336e9
0.05	0.1	0.9	0.0	1.0414816995596321e10
0.05	0.1	0.9	0.1	1.0401304128432922e10
0.05	0.1	0.9	0.2	1.0326451880306026e10
0.05	0.1	0.9	0.3	1.016838315760065e10
0.05	0.1	0.9	0.4	9.947714187474174e9
0.05	0.1	0.9	0.5	9.656788631988354e9
0.05	0.1	0.9	0.6	9.303165809085049e9
0.05	0.1	0.9	0.7	8.870863457054958e9
0.05	0.1	0.9	0.8	8.372830468955712e9
0.05	0.1	0.9	0.9	7.824885422994976e9
0.05	0.1	0.9	1.0	7.199753268377172e9
0.05	0.1	1.0	0.0	9.815240600545002e9
0.05	0.1	1.0	0.1	9.816476461049276e9
0.05	0.1	1.0	0.2	9.740845392495567e9
0.05	0.1	1.0	0.3	9.583973732574097e9
0.05	0.1	1.0	0.4	9.363059658574903e9
0.05	0.1	1.0	0.5	9.075457741747635e9
0.05	0.1	1.0	0.6	8.713674927311455e9
0.05	0.1	1.0	0.7	8.297831207369972e9
0.05	0.1	1.0	0.8	7.800427908473846e9
0.05	0.1	1.0	0.9	7.250166160831145e9
0.05	0.1	1.0	1.0	6.64743006839616e9
0.05	0.5	0.0	0.0	-1.0e6
0.05	0.5	0.0	0.1	1.2168326383135046e10
0.05	0.5	0.0	0.2	1.2179012665084475e10
0.05	0.5	0.0	0.3	1.2058061862557362e10
0.05	0.5	0.0	0.4	1.1849844141510874e10
0.05	0.5	0.0	0.5	1.1572037839880705e10
0.05	0.5	0.0	0.6	1.1222067635568209e10
0.05	0.5	0.0	0.7	1.0816629414045437e10
0.05	0.5	0.0	0.8	1.0339982101747524e10
0.05	0.5	0.0	0.9	9.778273788908224e9
0.05	0.5	0.0	1.0	9.187269727139507e9
0.05	0.5	0.1	0.0	1.281703836362591e10
0.05	0.5	0.1	0.1	1.276412921093566e10
0.05	0.5	0.1	0.2	1.2611526446345737e10
0.05	0.5	0.1	0.3	1.2391070824221506e10
0.05	0.5	0.1	0.4	1.2123998078544212e10
0.05	0.5	0.1	0.5	1.1801814787919245e10
0.05	0.5	0.1	0.6	1.1423187746096323e10
0.05	0.5	0.1	0.7	1.0979839423757e10
0.05	0.5	0.1	0.8	1.047925005065449e10
0.05	0.5	0.1	0.9	9.916069804946981e9
0.05	0.5	0.1	1.0	9.295579578225803e9
0.05	0.5	0.2	0.0	1.291499129063661e10
0.05	0.5	0.2	0.1	1.288144481102407e10
0.05	0.5	0.2	0.2	1.2742653259100449e10
0.05	0.5	0.2	0.3	1.2519464681775967e10
0.05	0.5	0.2	0.4	1.2241483826780964e10
0.05	0.5	0.2	0.5	1.1909515550599812e10
0.05	0.5	0.2	0.6	1.1508663943063135e10
0.05	0.5	0.2	0.7	1.105969196375272e10
0.05	0.5	0.2	0.8	1.0539556921797976e10
0.05	0.5	0.2	0.9	9.974934510602194e9
0.05	0.5	0.2	1.0	9.350378748579615e9
0.05	0.5	0.3	0.0	1.2871086049124647e10
0.05	0.5	0.3	0.1	1.2837255715430147e10
0.05	0.5	0.3	0.2	1.2695689653190804e10
0.05	0.5	0.3	0.3	1.2497327464798023e10
0.05	0.5	0.3	0.4	1.2220704215780209e10
0.05	0.5	0.3	0.5	1.1891854204877207e10
0.05	0.5	0.3	0.6	1.1489526179628464e10
0.05	0.5	0.3	0.7	1.1032213328487041e10
0.05	0.5	0.3	0.8	1.0513670163874214e10
0.05	0.5	0.3	0.9	9.945027542893444e9
0.05	0.5	0.3	1.0	9.318160453775803e9
0.05	0.5	0.4	0.0	1.2704664670029999e10
0.05	0.5	0.4	0.1	1.2669549976474977e10
0.05	0.5	0.4	0.2	1.2555390075652529e10
0.05	0.5	0.4	0.3	1.2358379236286299e10
0.05	0.5	0.4	0.4	1.2095295274057697e10
0.05	0.5	0.4	0.5	1.1761658735841616e10
0.05	0.5	0.4	0.6	1.1375222280409199e10
0.05	0.5	0.4	0.7	1.0910236607966618e10
0.05	0.5	0.4	0.8	1.0398263628058529e10
0.05	0.5	0.4	0.9	9.819427953867584e9
0.05	0.5	0.4	1.0	9.190804040607841e9
0.05	0.5	0.5	0.0	1.245694781163893e10
0.05	0.5	0.5	0.1	1.2421855344118462e10
0.05	0.5	0.5	0.2	1.230330031937341e10
